,Participants,Masks,Target Location Straight,Trial Stage,Target Location Rotate,Correlation
565,02,v5,99,0,207,-0.0729702478262538
566,02,v5,99,0,45,0.0009512392899988162
567,02,v5,99,0,99,0.016405928498657865
568,02,v5,99,1,153,-0.06297319740991798
569,02,v5,99,1,207,-0.08623091318776369
570,02,v5,99,1,45,-0.08413797035602362
571,02,v5,99,1,99,0.013913953138578308
572,02,v5,99,2,153,-0.06828656149421025
573,02,v5,99,2,207,-0.09300326860641506
574,02,v5,99,2,45,-0.028906506205361948
575,02,v5,99,2,99,-0.022892316239043767
576,03,premotor,153,0,153,-0.04052351991646946
577,03,premotor,153,0,207,-0.03717014452634265
578,03,premotor,153,0,45,-0.05553645344874722
579,03,premotor,153,0,99,-0.04827320745200248
580,03,premotor,153,1,153,-0.03000123921683365
581,03,premotor,153,1,207,-0.01743207420499008
582,03,premotor,153,1,45,-0.05006272437585129
583,03,premotor,153,1,99,-0.06353264410120855
584,03,premotor,153,2,153,-0.026161212582775168
585,03,premotor,153,2,207,-0.022142286593385317
586,03,premotor,153,2,45,-0.021050459539378338
587,03,premotor,153,2,99,-0.025003910923668975
588,03,premotor,207,0,153,-0.04901897362851896
589,03,premotor,207,0,207,-0.05567349718663297
590,03,premotor,207,0,45,-0.040006038253245384
591,03,premotor,207,0,99,-0.05757375577574135
592,03,premotor,207,1,153,-0.049304108493365244
593,03,premotor,207,1,207,-0.04591792325391627
594,03,premotor,207,1,45,-0.048787609740802824
595,03,premotor,207,1,99,-0.04711917965459165
596,03,premotor,207,2,153,-0.029200461033503267
597,03,premotor,207,2,207,-0.028983539115245194
598,03,premotor,207,2,45,-0.03947211311162206
599,03,premotor,207,2,99,-0.01426988600858968
600,03,premotor,45,0,153,-0.07067487894380708
601,03,premotor,45,0,207,-0.09701312792063506
602,03,premotor,45,0,45,-0.061244305127198057
603,03,premotor,45,0,99,-0.06836451727170142
604,03,premotor,45,1,153,-0.06826827671854341
605,03,premotor,45,1,207,-0.1320923297864262
606,03,premotor,45,1,45,-0.06372971322875846
607,03,premotor,45,1,99,-0.04518612660529715
608,03,premotor,45,2,153,-0.05977240996285223
609,03,premotor,45,2,207,-0.11860429230854355
610,03,premotor,45,2,45,-0.06613199021409366
611,03,premotor,45,2,99,-0.08037505607319799
612,03,premotor,99,0,153,-0.10517537165993376
613,03,premotor,99,0,207,-0.07359234025293714
614,03,premotor,99,0,45,-0.07867992613232636
615,03,premotor,99,0,99,-0.07705280875435593
616,03,premotor,99,1,153,-0.07768025369516639
617,03,premotor,99,1,207,-0.0478239948009493
618,03,premotor,99,1,45,-0.07566292875291841
619,03,premotor,99,1,99,-0.08491828031609736
620,03,premotor,99,2,153,-0.07046343969356297
621,03,premotor,99,2,207,-0.03843926099408402
622,03,premotor,99,2,45,-0.06861425103606664
623,03,premotor,99,2,99,-0.0673419145108848
624,03,motor,153,0,153,-0.023757076838922152
625,03,motor,153,0,207,-0.025032414074470467
626,03,motor,153,0,45,-0.029039587799925576
627,03,motor,153,0,99,0.019884024743363243
628,03,motor,153,1,153,-0.046648633940759965
629,03,motor,153,1,207,0.00193136952334505
630,03,motor,153,1,45,-0.05894711569764839
631,03,motor,153,1,99,-0.05769309638794746
632,03,motor,153,2,153,-0.057962588166761274
633,03,motor,153,2,207,-0.014104574779109322
634,03,motor,153,2,45,-0.08314594053101942
635,03,motor,153,2,99,-0.032439342832696894
636,03,motor,207,0,153,-0.09493450796737188
637,03,motor,207,0,207,-0.07830915301174311
638,03,motor,207,0,45,-0.06984410698541091
639,03,motor,207,0,99,-0.15033346522467056
640,03,motor,207,1,153,-0.04865982264493185
641,03,motor,207,1,207,-0.058880747809120594
642,03,motor,207,1,45,-0.06865769285804302
643,03,motor,207,1,99,-0.053153564387392604
644,03,motor,207,2,153,-0.025330921645630496
645,03,motor,207,2,207,-0.02383551408431509
646,03,motor,207,2,45,-0.01737032336684331
647,03,motor,207,2,99,-0.05431964008683513
648,03,motor,45,0,153,-0.014070474045054963
649,03,motor,45,0,207,-0.1029601429711092
650,03,motor,45,0,45,-0.05963838660882228
651,03,motor,45,0,99,-0.05366581612842627
652,03,motor,45,1,153,-0.09868683968410663
653,03,motor,45,1,207,-0.14807631047774156
654,03,motor,45,1,45,-0.033825844343865624
655,03,motor,45,1,99,-0.059105228443979974
656,03,motor,45,2,153,-0.05738425956452493
657,03,motor,45,2,207,-0.10256374362414014
658,03,motor,45,2,45,-0.07263273547340234
659,03,motor,45,2,99,-0.003891121634777851
660,03,motor,99,0,153,-0.05655790786018962
661,03,motor,99,0,207,-0.04359265404045924
662,03,motor,99,0,45,-0.032815038409354125
663,03,motor,99,0,99,-0.06825354496167496
664,03,motor,99,1,153,-0.03710061990107607
665,03,motor,99,1,207,-0.043831238923814055
666,03,motor,99,1,45,-0.025329216873740144
667,03,motor,99,1,99,-0.025286909157688685
668,03,motor,99,2,153,-0.016147901460581596
669,03,motor,99,2,207,-0.02791586073798188
670,03,motor,99,2,45,-0.05728492917122592
671,03,motor,99,2,99,-0.005690593950388158
672,03,v1,153,0,153,0.030089106898415884
673,03,v1,153,0,207,0.06764910584860842
674,03,v1,153,0,45,-0.18498578956497588
675,03,v1,153,0,99,-0.20136908961064937
676,03,v1,153,1,153,-0.00546039883093918
677,03,v1,153,1,207,0.040483883536562904
678,03,v1,153,1,45,-0.22306243101992987
679,03,v1,153,1,99,-0.19819481507710068
680,03,v1,153,2,153,-0.032350302213748516
681,03,v1,153,2,207,0.005976082484444407
682,03,v1,153,2,45,-0.13921725749535194
683,03,v1,153,2,99,-0.13154891009864145
684,03,v1,207,0,153,-0.18283877690054734
685,03,v1,207,0,207,-0.05582232298432026
686,03,v1,207,0,45,-0.1866521871114988
687,03,v1,207,0,99,-0.1866795108292365
688,03,v1,207,1,153,-0.20740673077620375
689,03,v1,207,1,207,-0.0710398264405866
690,03,v1,207,1,45,-0.20281689859267843
691,03,v1,207,1,99,-0.21250860849747316
692,03,v1,207,2,153,-0.12795424538196515
693,03,v1,207,2,207,0.058643007318336104
694,03,v1,207,2,45,-0.030986614927130576
695,03,v1,207,2,99,-0.05356445364482554
696,03,v1,45,0,153,-0.10013611039376445
697,03,v1,45,0,207,-0.25807361883634755
698,03,v1,45,0,45,0.2795610153887379
699,03,v1,45,0,99,0.07913987218306899
700,03,v1,45,1,153,-0.11801726200317192
701,03,v1,45,1,207,-0.2964703185962911
702,03,v1,45,1,45,0.2195972709929335
703,03,v1,45,1,99,0.01769437234450552
704,03,v1,45,2,153,-0.0237522855963049
705,03,v1,45,2,207,-0.20549615842102023
706,03,v1,45,2,45,0.21948773905697166
707,03,v1,45,2,99,-0.0030929455356033097
708,03,v1,99,0,153,-0.05053971289050484
709,03,v1,99,0,207,-0.08267011337203276
710,03,v1,99,0,45,-0.13722167616136238
711,03,v1,99,0,99,0.016188967683088584
712,03,v1,99,1,153,0.0031076402630381655
713,03,v1,99,1,207,-0.09491261591270855
714,03,v1,99,1,45,-0.09032876431486911
715,03,v1,99,1,99,0.06327085051545567
716,03,v1,99,2,153,0.032910463447940394
717,03,v1,99,2,207,-0.07604900531106622
718,03,v1,99,2,45,-0.132127725204379
719,03,v1,99,2,99,0.10829609772473252
720,03,sup_parietal,153,0,153,-0.005216289238890035
721,03,sup_parietal,153,0,207,-0.03726605230271479
722,03,sup_parietal,153,0,45,-0.04690369173571267
723,03,sup_parietal,153,0,99,-0.03410408054372415
724,03,sup_parietal,153,1,153,-0.026186577503300956
725,03,sup_parietal,153,1,207,-0.041878324691935226
726,03,sup_parietal,153,1,45,-0.06097547594567963
727,03,sup_parietal,153,1,99,-0.07303531622635395
728,03,sup_parietal,153,2,153,-0.024809898211968134
729,03,sup_parietal,153,2,207,-0.05704167974529788
730,03,sup_parietal,153,2,45,-0.08614236539047096
731,03,sup_parietal,153,2,99,-0.05706328348083568
732,03,sup_parietal,207,0,153,-0.09194203876118523
733,03,sup_parietal,207,0,207,-0.050037223416734285
734,03,sup_parietal,207,0,45,-0.09038711030716888
735,03,sup_parietal,207,0,99,-0.05909597906511285
736,03,sup_parietal,207,1,153,-0.04043411387171786
737,03,sup_parietal,207,1,207,0.00011839265094654161
738,03,sup_parietal,207,1,45,-0.010342601574613426
739,03,sup_parietal,207,1,99,-0.06354477605495888
740,03,sup_parietal,207,2,153,-0.047025562639897905
741,03,sup_parietal,207,2,207,-0.03147100662226321
742,03,sup_parietal,207,2,45,0.007841534101369816
743,03,sup_parietal,207,2,99,-0.07035664074319072
744,03,sup_parietal,45,0,153,-0.03812483140009765
745,03,sup_parietal,45,0,207,-0.05945108453599655
746,03,sup_parietal,45,0,45,-0.009913561706890079
747,03,sup_parietal,45,0,99,-0.027476256884562303
748,03,sup_parietal,45,1,153,-0.1153473790468447
749,03,sup_parietal,45,1,207,-0.12044485304504955
750,03,sup_parietal,45,1,45,-0.06030657990523365
751,03,sup_parietal,45,1,99,-0.013496576086281627
752,03,sup_parietal,45,2,153,-0.07134859362023058
753,03,sup_parietal,45,2,207,-0.030084964570188964
754,03,sup_parietal,45,2,45,-0.01975259209527753
755,03,sup_parietal,45,2,99,0.02009907279960167
756,03,sup_parietal,99,0,153,-0.10773524685899166
757,03,sup_parietal,99,0,207,-0.08671365056137921
758,03,sup_parietal,99,0,45,-0.08761828642033259
759,03,sup_parietal,99,0,99,-0.10090317454298707
760,03,sup_parietal,99,1,153,-0.036738420716383294
761,03,sup_parietal,99,1,207,-0.023962162887280373
762,03,sup_parietal,99,1,45,-0.05554862938289171
763,03,sup_parietal,99,1,99,-0.08547468590764361
764,03,sup_parietal,99,2,153,-0.00011098413607317503
765,03,sup_parietal,99,2,207,-0.03203061987090176
766,03,sup_parietal,99,2,45,-0.0028683589949001567
767,03,sup_parietal,99,2,99,0.0004482874675710534
768,03,inf_parietal,153,0,153,0.018655045225499912
769,03,inf_parietal,153,0,207,-0.01628698975272659
770,03,inf_parietal,153,0,45,-0.033483067430000624
771,03,inf_parietal,153,0,99,0.00591179378699944
772,03,inf_parietal,153,1,153,-0.02674036270281378
773,03,inf_parietal,153,1,207,-0.009776755646970925
774,03,inf_parietal,153,1,45,-0.06977086842662616
775,03,inf_parietal,153,1,99,-0.011388170826809397
776,03,inf_parietal,153,2,153,-0.11711514928571506
777,03,inf_parietal,153,2,207,-0.09356182860800333
778,03,inf_parietal,153,2,45,-0.07536288762929891
779,03,inf_parietal,153,2,99,-0.0952338912229121
780,03,inf_parietal,207,0,153,-0.10008127544921173
781,03,inf_parietal,207,0,207,-0.08283722647902411
782,03,inf_parietal,207,0,45,-0.08722409557882205
783,03,inf_parietal,207,0,99,-0.10968210144065045
784,03,inf_parietal,207,1,153,-0.05487257313575331
785,03,inf_parietal,207,1,207,-0.07916070966714388
786,03,inf_parietal,207,1,45,-0.048542014447572626
787,03,inf_parietal,207,1,99,-0.0723611350614292
788,03,inf_parietal,207,2,153,-0.020031029109845052
789,03,inf_parietal,207,2,207,-0.05127359783570394
790,03,inf_parietal,207,2,45,-0.06469250187927154
791,03,inf_parietal,207,2,99,-0.06387036416516975
792,03,inf_parietal,45,0,153,-0.06003983446362528
793,03,inf_parietal,45,0,207,-0.06590312486738732
794,03,inf_parietal,45,0,45,-0.025220825278409614
795,03,inf_parietal,45,0,99,-0.059279991219143235
796,03,inf_parietal,45,1,153,-0.03806852527994978
797,03,inf_parietal,45,1,207,-0.06225817364634405
798,03,inf_parietal,45,1,45,-0.049051886527034336
799,03,inf_parietal,45,1,99,0.003767512436202944
800,03,inf_parietal,45,2,153,-0.006531435746967103
801,03,inf_parietal,45,2,207,-0.052298912373228076
802,03,inf_parietal,45,2,45,-0.006077970249645443
803,03,inf_parietal,45,2,99,-0.03111082397631271
804,03,inf_parietal,99,0,153,-0.0737649589458708
805,03,inf_parietal,99,0,207,-0.06453182402416646
806,03,inf_parietal,99,0,45,-0.07305120656674598
807,03,inf_parietal,99,0,99,-0.04495618504110902
808,03,inf_parietal,99,1,153,-0.0859927874839284
809,03,inf_parietal,99,1,207,-0.038229079390178985
810,03,inf_parietal,99,1,45,-0.010127081787317537
811,03,inf_parietal,99,1,99,-0.15790824718954777
812,03,inf_parietal,99,2,153,-0.0523156095955849
813,03,inf_parietal,99,2,207,-0.017545084914214998
814,03,inf_parietal,99,2,45,-0.05043655810901855
815,03,inf_parietal,99,2,99,-0.048617849358494176
816,03,v5,153,0,153,-0.04361617195778101
817,03,v5,153,0,207,-0.025020927575567137
818,03,v5,153,0,45,-0.10680639648108907
819,03,v5,153,0,99,-0.08905992252202742
820,03,v5,153,1,153,0.034062602799421124
821,03,v5,153,1,207,0.01700980204157692
822,03,v5,153,1,45,-0.05391013547536022
823,03,v5,153,1,99,-0.0613476603913469
824,03,v5,153,2,153,0.02876895748897781
825,03,v5,153,2,207,-0.11701226083962277
826,03,v5,153,2,45,-0.10445058355976272
827,03,v5,153,2,99,-0.12307775821610872
828,03,v5,207,0,153,-0.006139841320563326
829,03,v5,207,0,207,-0.05069567594089761
830,03,v5,207,0,45,9.466735366391033e-05
831,03,v5,207,0,99,-0.06657845499463684
832,03,v5,207,1,153,-0.08909817707191381
833,03,v5,207,1,207,-0.010112449581035729
834,03,v5,207,1,45,-0.026316020701823387
835,03,v5,207,1,99,0.023132668034720416
836,03,v5,207,2,153,-0.022909310878237152
837,03,v5,207,2,207,0.07513495478636319
838,03,v5,207,2,45,-0.07203457897168564
839,03,v5,207,2,99,-0.011629543817570354
840,03,v5,45,0,153,-0.0903279699905069
841,03,v5,45,0,207,-0.035871676229065896
842,03,v5,45,0,45,-0.012373288909007733
843,03,v5,45,0,99,-0.06686405113684381
844,03,v5,45,1,153,-0.07109973936101716
845,03,v5,45,1,207,-0.08342081327628714
846,03,v5,45,1,45,0.01115205837101925
847,03,v5,45,1,99,-0.05483033036150728
848,03,v5,45,2,153,-0.03774084950085434
849,03,v5,45,2,207,-0.03070327818074278
850,03,v5,45,2,45,0.07978985139336389
851,03,v5,45,2,99,0.0487584159137453
852,03,v5,99,0,153,-0.08376284652603416
853,03,v5,99,0,207,-0.06619665656575417
854,03,v5,99,0,45,-0.07881805669504402
855,03,v5,99,0,99,-0.03212934241426752
856,03,v5,99,1,153,-0.00010250940680792131
857,03,v5,99,1,207,-0.06086609946214342
858,03,v5,99,1,45,-0.023409511396076638
859,03,v5,99,1,99,-0.11194177194530348
860,03,v5,99,2,153,-0.05962340849523877
861,03,v5,99,2,207,-0.09049605844013545
862,03,v5,99,2,45,-0.09139390685860711
863,03,v5,99,2,99,0.045621346807555994
864,04,premotor,153,0,153,-0.04354784847810883
865,04,premotor,153,0,207,-0.008367962043935494
866,04,premotor,153,0,45,-0.054109649452219265
867,04,premotor,153,0,99,-0.04209295999277864
868,04,premotor,153,1,153,-0.050279904478494244
869,04,premotor,153,1,207,-0.014371421325108998
870,04,premotor,153,1,45,-0.06046572356364251
871,04,premotor,153,1,99,-0.04823645284695302
872,04,premotor,153,2,153,-0.032492462161109174
873,04,premotor,153,2,207,0.00048082576234498124
874,04,premotor,153,2,45,-0.050646215481863606
875,04,premotor,153,2,99,-0.018306396877038653
876,04,premotor,207,0,153,-0.06877819911077021
877,04,premotor,207,0,207,-0.07959408536273568
878,04,premotor,207,0,45,-0.07643336050600938
879,04,premotor,207,0,99,-0.07359812293517352
880,04,premotor,207,1,153,-0.05997608132483238
881,04,premotor,207,1,207,-0.07737952569880881
882,04,premotor,207,1,45,-0.041870240407517745
883,04,premotor,207,1,99,-0.09050666145515979
884,04,premotor,207,2,153,-0.06017264080034707
885,04,premotor,207,2,207,-0.09051265873990218
886,04,premotor,207,2,45,-0.054756275661766725
887,04,premotor,207,2,99,-0.07300838210711057
888,04,premotor,45,0,153,-0.10294080195309706
889,04,premotor,45,0,207,-0.11182081051792649
890,04,premotor,45,0,45,-0.07217490808412855
891,04,premotor,45,0,99,-0.08338883685907206
892,04,premotor,45,1,153,-0.074368778075987
893,04,premotor,45,1,207,-0.12049167461299286
894,04,premotor,45,1,45,-0.07081543138081602
895,04,premotor,45,1,99,-0.0708466925794532
896,04,premotor,45,2,153,-0.07922033718811285
897,04,premotor,45,2,207,-0.09780604699909512
898,04,premotor,45,2,45,-0.04483456230079877
899,04,premotor,45,2,99,-0.06824069439620736
900,04,premotor,99,0,153,-0.028995794279204956
901,04,premotor,99,0,207,-0.031400373745912216
902,04,premotor,99,0,45,-0.04060435507631827
903,04,premotor,99,0,99,-0.05050519841323004
904,04,premotor,99,1,153,-0.03891827064653691
905,04,premotor,99,1,207,-0.009652926182018844
906,04,premotor,99,1,45,-0.05617535275265909
907,04,premotor,99,1,99,-0.03615429895779422
908,04,premotor,99,2,153,-0.03275379493705014
909,04,premotor,99,2,207,-0.022043268547746915
910,04,premotor,99,2,45,-0.05825633274927322
911,04,premotor,99,2,99,-0.05021440374270588
912,04,motor,153,0,153,-0.060321419555959564
913,04,motor,153,0,207,-0.014944413186106389
914,04,motor,153,0,45,-0.051945394374089904
915,04,motor,153,0,99,-0.039110762663682117
916,04,motor,153,1,153,-0.029181217621184072
917,04,motor,153,1,207,-0.010803222765667312
918,04,motor,153,1,45,-0.0304215347093946
919,04,motor,153,1,99,-0.0032167577746084995
920,04,motor,153,2,153,-0.039858561055582
921,04,motor,153,2,207,0.021861766346265226
922,04,motor,153,2,45,-0.06388744648110067
923,04,motor,153,2,99,-0.04244668141254287
924,04,motor,207,0,153,0.018992375519611606
925,04,motor,207,0,207,-0.00678564676191072
926,04,motor,207,0,45,0.024753279088982276
927,04,motor,207,0,99,-0.00036706217348359167
928,04,motor,207,1,153,-0.041424743193950585
929,04,motor,207,1,207,-0.056142486268248935
930,04,motor,207,1,45,-0.018717724653481024
931,04,motor,207,1,99,-0.03206325172956018
932,04,motor,207,2,153,-0.030133190941567967
933,04,motor,207,2,207,-0.044259258933535744
934,04,motor,207,2,45,-0.016684183485986145
935,04,motor,207,2,99,-0.0456183535649152
936,04,motor,45,0,153,-0.10085182150787128
937,04,motor,45,0,207,-0.13174844075399994
938,04,motor,45,0,45,-0.09731633300277434
939,04,motor,45,0,99,-0.10387194593287429
940,04,motor,45,1,153,-0.08638115812214181
941,04,motor,45,1,207,-0.08804289811307645
942,04,motor,45,1,45,-0.08540883864149965
943,04,motor,45,1,99,-0.08052792390086587
944,04,motor,45,2,153,-0.08051008242941507
945,04,motor,45,2,207,-0.09864015566718827
946,04,motor,45,2,45,-0.04124892278970777
947,04,motor,45,2,99,-0.07152842920958867
948,04,motor,99,0,153,-0.04016033527290282
949,04,motor,99,0,207,-0.025806398526491442
950,04,motor,99,0,45,-0.05796646437648136
951,04,motor,99,0,99,-0.028378044511980408
952,04,motor,99,1,153,-0.017974158829916428
953,04,motor,99,1,207,-0.02239652148060224
954,04,motor,99,1,45,-0.06058559584054345
955,04,motor,99,1,99,-0.06750672410073631
956,04,motor,99,2,153,-0.02852191969827943
957,04,motor,99,2,207,-0.05568044346338594
958,04,motor,99,2,45,-0.07925660043865722
959,04,motor,99,2,99,-0.03518462591879068
960,04,v1,153,0,153,0.03978465864183251
961,04,v1,153,0,207,-0.06794955239806594
962,04,v1,153,0,45,-0.16098852532291508
963,04,v1,153,0,99,-0.05072723220053654
964,04,v1,153,1,153,0.020943445102727058
965,04,v1,153,1,207,-0.11362111974873076
966,04,v1,153,1,45,-0.16772774342717034
967,04,v1,153,1,99,-0.10974339303621228
968,04,v1,153,2,153,0.04906001881456037
969,04,v1,153,2,207,-0.08138909743211753
970,04,v1,153,2,45,-0.162371391192406
971,04,v1,153,2,99,-0.10954906432571321
972,04,v1,207,0,153,-0.18990773104312314
973,04,v1,207,0,207,0.013861127376504561
974,04,v1,207,0,45,-0.18199438156313003
975,04,v1,207,0,99,-0.1718789907021695
976,04,v1,207,1,153,-0.16411237285532626
977,04,v1,207,1,207,-0.0017656994209368487
978,04,v1,207,1,45,-0.14676554604444658
979,04,v1,207,1,99,-0.19469973641582436
980,04,v1,207,2,153,-0.12188424929733965
981,04,v1,207,2,207,0.0003709655961597214
982,04,v1,207,2,45,-0.1864607024772666
983,04,v1,207,2,99,-0.17876976715439444
984,04,v1,45,0,153,-0.14927206264916065
985,04,v1,45,0,207,-0.1382488089917989
986,04,v1,45,0,45,0.09909048406644637
987,04,v1,45,0,99,-0.13849206375890305
988,04,v1,45,1,153,-0.19803139993567376
989,04,v1,45,1,207,-0.16714206474666773
990,04,v1,45,1,45,0.055447063191805895
991,04,v1,45,1,99,-0.1830930990564517
992,04,v1,45,2,153,-0.1929979518008788
993,04,v1,45,2,207,-0.14623695660600317
994,04,v1,45,2,45,0.09234216450605282
995,04,v1,45,2,99,-0.17452800181672215
996,04,v1,99,0,153,-0.08825202450963826
997,04,v1,99,0,207,-0.1504818618737624
998,04,v1,99,0,45,-0.12236580597306579
999,04,v1,99,0,99,0.04551568057903333
1000,04,v1,99,1,153,-0.06235708868607322
1001,04,v1,99,1,207,-0.13347054707013103
1002,04,v1,99,1,45,-0.06259641311940262
1003,04,v1,99,1,99,0.10051513471327951
1004,04,v1,99,2,153,-0.08417044165868112
1005,04,v1,99,2,207,-0.12407621199631708
1006,04,v1,99,2,45,-0.07981072709570458
