,Participants,Masks,Target Location Straight,Target Location Rotate,Layers,Kl Div
2456,07,v1,207,45,0,320.92566630815793
2457,07,v1,207,45,1,22.292187195549587
2458,07,v1,207,45,2,4.880640121139876
2459,07,v1,207,45,3,0.08928009683132382
2460,07,v1,207,99,0,319.3622464323876
2461,07,v1,207,99,1,18.603721754768685
2462,07,v1,207,99,2,5.868763884138863
2463,07,v1,207,99,3,0.29382300558317964
2464,07,v1,45,153,0,318.34482382130045
2465,07,v1,45,153,1,17.185844305857692
2466,07,v1,45,153,2,6.73949126527583
2467,07,v1,45,153,3,0.08612348291560412
2468,07,v1,45,207,0,321.72037545645543
2469,07,v1,45,207,1,18.881194938946123
2470,07,v1,45,207,2,3.8814846581079943
2471,07,v1,45,207,3,0.5819387440459318
2472,07,v1,45,45,0,318.56719802737365
2473,07,v1,45,45,1,16.95300879687675
2474,07,v1,45,45,2,3.966599045443597
2475,07,v1,45,45,3,0.10189302309405229
2476,07,v1,45,99,0,321.6281409865565
2477,07,v1,45,99,1,12.856236944789906
2478,07,v1,45,99,2,5.271909854445759
2479,07,v1,45,99,3,0.3607487939470601
2480,07,v1,99,153,0,323.3777596414968
2481,07,v1,99,153,1,17.51739635589086
2482,07,v1,99,153,2,3.044788973697334
2483,07,v1,99,153,3,0.012530002257395034
2484,07,v1,99,207,0,322.30239079702915
2485,07,v1,99,207,1,17.32151495644965
2486,07,v1,99,207,2,5.51444715811135
2487,07,v1,99,207,3,2.38770007132095
2488,07,v1,99,45,0,327.483403725689
2489,07,v1,99,45,1,16.46385650895094
2490,07,v1,99,45,2,4.425607782332468
2491,07,v1,99,45,3,0.1454681140464787
2492,07,v1,99,99,0,322.04164960959844
2493,07,v1,99,99,1,15.546483140030208
2494,07,v1,99,99,2,3.9236541484296295
2495,07,v1,99,99,3,
2496,07,sup_parietal,153,153,0,176.15329525737206
2497,07,sup_parietal,153,153,1,21.24451694396511
2498,07,sup_parietal,153,153,2,7.6959850444168065
2499,07,sup_parietal,153,153,3,1.1739876412386274
2500,07,sup_parietal,153,207,0,172.26505073042642
2501,07,sup_parietal,153,207,1,20.07566230233098
2502,07,sup_parietal,153,207,2,7.546018089894554
2503,07,sup_parietal,153,207,3,1.5228281928320473
2504,07,sup_parietal,153,45,0,174.88857904937137
2505,07,sup_parietal,153,45,1,15.34491237405396
2506,07,sup_parietal,153,45,2,4.95835830698006
2507,07,sup_parietal,153,45,3,1.0530585798460481
2508,07,sup_parietal,153,99,0,176.54165989159912
2509,07,sup_parietal,153,99,1,16.76027491159546
2510,07,sup_parietal,153,99,2,7.6573921384952985
2511,07,sup_parietal,153,99,3,1.3516668512504912
2512,07,sup_parietal,207,153,0,186.64533486019542
2513,07,sup_parietal,207,153,1,21.052644596409287
2514,07,sup_parietal,207,153,2,4.451882205134833
2515,07,sup_parietal,207,153,3,0.9342613046730035
2516,07,sup_parietal,207,207,0,193.46225797801083
2517,07,sup_parietal,207,207,1,17.34155975777411
2518,07,sup_parietal,207,207,2,6.438155401814096
2519,07,sup_parietal,207,207,3,0.9153365624456276
2520,07,sup_parietal,207,45,0,188.24210292738297
2521,07,sup_parietal,207,45,1,16.41316913720214
2522,07,sup_parietal,207,45,2,4.731579417610481
2523,07,sup_parietal,207,45,3,0.31654240298957004
2524,07,sup_parietal,207,99,0,187.7102910831088
2525,07,sup_parietal,207,99,1,18.046114126786847
2526,07,sup_parietal,207,99,2,5.002208684917886
2527,07,sup_parietal,207,99,3,1.0053742387696067
2528,07,sup_parietal,45,153,0,188.00318410596682
2529,07,sup_parietal,45,153,1,19.845444990050957
2530,07,sup_parietal,45,153,2,4.042554281948722
2531,07,sup_parietal,45,153,3,0.2212196183028863
2532,07,sup_parietal,45,207,0,181.65772430203472
2533,07,sup_parietal,45,207,1,17.63298922216301
2534,07,sup_parietal,45,207,2,6.733179399795107
2535,07,sup_parietal,45,207,3,0.3799135308474265
2536,07,sup_parietal,45,45,0,183.77235394875476
2537,07,sup_parietal,45,45,1,16.538044800051665
2538,07,sup_parietal,45,45,2,6.051419716721819
2539,07,sup_parietal,45,45,3,0.5501167060874956
2540,07,sup_parietal,45,99,0,184.3501957636733
2541,07,sup_parietal,45,99,1,17.73600319065513
2542,07,sup_parietal,45,99,2,4.304512511728488
2543,07,sup_parietal,45,99,3,0.557782659509153
2544,07,sup_parietal,99,153,0,185.62304889440568
2545,07,sup_parietal,99,153,1,18.183355517235793
2546,07,sup_parietal,99,153,2,6.922960158058431
2547,07,sup_parietal,99,153,3,0.31867359198223616
2548,07,sup_parietal,99,207,0,193.50573197903094
2549,07,sup_parietal,99,207,1,17.750220379320574
2550,07,sup_parietal,99,207,2,6.130295462703087
2551,07,sup_parietal,99,207,3,0.3025914734854922
2552,07,sup_parietal,99,45,0,183.23048851375768
2553,07,sup_parietal,99,45,1,15.874850796107998
2554,07,sup_parietal,99,45,2,6.216482128232895
2555,07,sup_parietal,99,45,3,1.5170462444597685
2556,07,sup_parietal,99,99,0,189.55857799882784
2557,07,sup_parietal,99,99,1,17.43621432693587
2558,07,sup_parietal,99,99,2,7.122073911330047
2559,07,sup_parietal,99,99,3,0.4229315746545657
2560,07,inf_parietal,153,153,0,217.3651669340078
2561,07,inf_parietal,153,153,1,18.080818451745813
2562,07,inf_parietal,153,153,2,3.2333764256995177
2563,07,inf_parietal,153,153,3,0.23249351875494434
2564,07,inf_parietal,153,207,0,204.02750921919207
2565,07,inf_parietal,153,207,1,16.155485512462405
2566,07,inf_parietal,153,207,2,6.3667001569408885
2567,07,inf_parietal,153,207,3,1.3609567945303558
2568,07,inf_parietal,153,45,0,221.46144570067634
2569,07,inf_parietal,153,45,1,14.11958887670498
2570,07,inf_parietal,153,45,2,6.532046457839231
2571,07,inf_parietal,153,45,3,2.7906096884456932
2572,07,inf_parietal,153,99,0,222.49589231282548
2573,07,inf_parietal,153,99,1,17.998794507763034
2574,07,inf_parietal,153,99,2,5.049667795452349
2575,07,inf_parietal,153,99,3,0.21721200766446191
2576,07,inf_parietal,207,153,0,214.27250202662796
2577,07,inf_parietal,207,153,1,15.043572838019278
2578,07,inf_parietal,207,153,2,5.7768634426752445
2579,07,inf_parietal,207,153,3,0.9414543057574232
2580,07,inf_parietal,207,207,0,209.8736015088894
2581,07,inf_parietal,207,207,1,18.006768515234633
2582,07,inf_parietal,207,207,2,7.687566454758828
2583,07,inf_parietal,207,207,3,0.11346474961080044
2584,07,inf_parietal,207,45,0,221.77745423575934
2585,07,inf_parietal,207,45,1,15.363662337431457
2586,07,inf_parietal,207,45,2,5.942515313258255
2587,07,inf_parietal,207,45,3,0.47736652909243504
2588,07,inf_parietal,207,99,0,220.22475409010963
2589,07,inf_parietal,207,99,1,15.79196541303716
2590,07,inf_parietal,207,99,2,4.830845271870251
2591,07,inf_parietal,207,99,3,0.3659863594675954
2592,07,inf_parietal,45,153,0,216.81257521106332
2593,07,inf_parietal,45,153,1,17.489473312790498
2594,07,inf_parietal,45,153,2,5.82601959208812
2595,07,inf_parietal,45,153,3,0.11113291945578026
2596,07,inf_parietal,45,207,0,205.95109624014523
2597,07,inf_parietal,45,207,1,15.266802470486091
2598,07,inf_parietal,45,207,2,5.771476121569588
2599,07,inf_parietal,45,207,3,0.3612990201675327
2600,07,inf_parietal,45,45,0,213.40269921007248
2601,07,inf_parietal,45,45,1,16.570029068725354
2602,07,inf_parietal,45,45,2,5.392301528623497
2603,07,inf_parietal,45,45,3,0.46222368459048424
2604,07,inf_parietal,45,99,0,213.31191319581438
2605,07,inf_parietal,45,99,1,18.49016415458363
2606,07,inf_parietal,45,99,2,4.330325958116484
2607,07,inf_parietal,45,99,3,5.755517310140901e-05
2608,07,inf_parietal,99,153,0,219.32946731980311
2609,07,inf_parietal,99,153,1,20.552616371659767
2610,07,inf_parietal,99,153,2,4.458832329339114
2611,07,inf_parietal,99,153,3,0.18033093769780473
2612,07,inf_parietal,99,207,0,205.723560262492
2613,07,inf_parietal,99,207,1,16.374499591929357
2614,07,inf_parietal,99,207,2,4.824234764604294
2615,07,inf_parietal,99,207,3,0.006039372304653345
2616,07,inf_parietal,99,45,0,220.00132979529909
2617,07,inf_parietal,99,45,1,15.573133368266676
2618,07,inf_parietal,99,45,2,4.175694171030905
2619,07,inf_parietal,99,45,3,0.24926932114506467
2620,07,inf_parietal,99,99,0,218.33702314810512
2621,07,inf_parietal,99,99,1,18.883035313350987
2622,07,inf_parietal,99,99,2,4.88391441776956
2623,07,inf_parietal,99,99,3,0.03482922838325897
2624,07,v5,153,153,0,87.41177922967597
2625,07,v5,153,153,1,16.174208007461914
2626,07,v5,153,153,2,12.84302089520667
2627,07,v5,153,153,3,0.5547041785548756
2628,07,v5,153,207,0,87.03147307059433
2629,07,v5,153,207,1,19.86611623797922
2630,07,v5,153,207,2,8.299810292912987
2631,07,v5,153,207,3,0.0032630647168196414
2632,07,v5,153,45,0,84.22765014783846
2633,07,v5,153,45,1,15.405594941277688
2634,07,v5,153,45,2,10.520536510041703
2635,07,v5,153,45,3,0.017841691395884207
2636,07,v5,153,99,0,81.92845517566442
2637,07,v5,153,99,1,21.005481888861418
2638,07,v5,153,99,2,11.4857147760894
2639,07,v5,153,99,3,0.12176708778343098
2640,07,v5,207,153,0,89.85964441689083
2641,07,v5,207,153,1,14.986132059424992
2642,07,v5,207,153,2,5.6427011240288
2643,07,v5,207,153,3,3.088241010473446
2644,07,v5,207,207,0,94.0739743017751
2645,07,v5,207,207,1,23.58694032067129
2646,07,v5,207,207,2,4.22683201342657
2647,07,v5,207,207,3,0.7712079917960123
2648,07,v5,207,45,0,87.43541105841226
2649,07,v5,207,45,1,20.86979241027175
2650,07,v5,207,45,2,5.61139373340079
2651,07,v5,207,45,3,1.722113915609397
2652,07,v5,207,99,0,93.78921120396478
2653,07,v5,207,99,1,22.934455701524264
2654,07,v5,207,99,2,7.655504390754402
2655,07,v5,207,99,3,0.2704985709366442
2656,07,v5,45,153,0,93.56360561868806
2657,07,v5,45,153,1,17.934405365027768
2658,07,v5,45,153,2,5.696448411491263
2659,07,v5,45,153,3,0.2076709335280742
2660,07,v5,45,207,0,99.02650314219441
2661,07,v5,45,207,1,20.364160707375333
2662,07,v5,45,207,2,7.785376990119763
2663,07,v5,45,207,3,0.16716154079297307
2664,07,v5,45,45,0,86.5544989049124
2665,07,v5,45,45,1,20.679251042069552
2666,07,v5,45,45,2,7.034902933306005
2667,07,v5,45,45,3,0.5800594811285499
2668,07,v5,45,99,0,99.62242970341993
2669,07,v5,45,99,1,18.623115068065673
2670,07,v5,45,99,2,11.809514548470855
2671,07,v5,45,99,3,0.2840651800262962
2672,07,v5,99,153,0,87.79494283977732
2673,07,v5,99,153,1,17.711641694034792
2674,07,v5,99,153,2,9.076918954465842
2675,07,v5,99,153,3,0.3271686448225726
2676,07,v5,99,207,0,94.99701193519834
2677,07,v5,99,207,1,17.695815988066645
2678,07,v5,99,207,2,9.90602069834862
2679,07,v5,99,207,3,0.08303937402707234
2680,07,v5,99,45,0,87.37724784510658
2681,07,v5,99,45,1,15.581562033851938
2682,07,v5,99,45,2,7.446066685269244
2683,07,v5,99,45,3,0.750540149836284
2684,07,v5,99,99,0,83.2626970802684
2685,07,v5,99,99,1,20.139301995756195
2686,07,v5,99,99,2,5.769016921057284
2687,07,v5,99,99,3,1.835364475704151
2688,08,premotor,153,153,0,520.3085770473228
2689,08,premotor,153,153,1,12.750329350648244
2690,08,premotor,153,153,2,5.144554392748598
2691,08,premotor,153,153,3,0.6430254098604864
2692,08,premotor,153,207,0,510.9013640644975
2693,08,premotor,153,207,1,10.879714982622541
2694,08,premotor,153,207,2,4.297830040109854
2695,08,premotor,153,207,3,0.017847638814851657
2696,08,premotor,153,45,0,523.1748713140819
2697,08,premotor,153,45,1,13.125332131404967
2698,08,premotor,153,45,2,6.788387256395866
2699,08,premotor,153,45,3,0.46360819939050213
2700,08,premotor,153,99,0,546.9303884646637
2701,08,premotor,153,99,1,9.715059408996677
2702,08,premotor,153,99,2,5.610508631345338
2703,08,premotor,153,99,3,0.45889224711284343
2704,08,premotor,207,153,0,498.9780495163933
2705,08,premotor,207,153,1,19.052525461764894
2706,08,premotor,207,153,2,4.118238185194125
2707,08,premotor,207,153,3,0.019606026967192047
2708,08,premotor,207,207,0,496.78775243711533
2709,08,premotor,207,207,1,13.687175712503407
2710,08,premotor,207,207,2,3.1961247165267848
2711,08,premotor,207,207,3,0.008574628802537787
2712,08,premotor,207,45,0,508.4809527842435
2713,08,premotor,207,45,1,14.973866798422666
2714,08,premotor,207,45,2,1.8299524276245893
2715,08,premotor,207,45,3,0.5079800779445485
2716,08,premotor,207,99,0,523.952033324338
2717,08,premotor,207,99,1,16.416963555470527
2718,08,premotor,207,99,2,3.398879150043597
2719,08,premotor,207,99,3,0.4370850146882935
2720,08,premotor,45,153,0,497.08336182233796
2721,08,premotor,45,153,1,17.224160640085607
2722,08,premotor,45,153,2,2.6712408957735887
2723,08,premotor,45,153,3,0.5309375374456051
2724,08,premotor,45,207,0,486.93960686927744
2725,08,premotor,45,207,1,15.729061656750744
2726,08,premotor,45,207,2,6.331225806637287
2727,08,premotor,45,207,3,0.5617549940932205
2728,08,premotor,45,45,0,505.04246265931573
2729,08,premotor,45,45,1,12.445786190506595
2730,08,premotor,45,45,2,4.573378449124432
2731,08,premotor,45,45,3,0.04036663245205019
2732,08,premotor,45,99,0,528.7718722273581
2733,08,premotor,45,99,1,17.39682540667539
2734,08,premotor,45,99,2,5.141062336330023
2735,08,premotor,45,99,3,0.02517644431273444
2736,08,premotor,99,153,0,508.25167855722964
2737,08,premotor,99,153,1,13.002174021267084
2738,08,premotor,99,153,2,5.700718661032228
2739,08,premotor,99,153,3,0.11623986461849795
2740,08,premotor,99,207,0,497.92758891906317
2741,08,premotor,99,207,1,16.952288776170526
2742,08,premotor,99,207,2,5.417935816611266
2743,08,premotor,99,207,3,0.8329126142107649
2744,08,premotor,99,45,0,509.8533576285418
2745,08,premotor,99,45,1,18.683639237788444
2746,08,premotor,99,45,2,6.082869847960769
2747,08,premotor,99,45,3,0.33098763025567146
2748,08,premotor,99,99,0,529.382428327021
2749,08,premotor,99,99,1,17.02565461436295
2750,08,premotor,99,99,2,4.636595531451938
2751,08,premotor,99,99,3,0.07814173171301898
2752,08,motor,153,153,0,217.98836578947217
2753,08,motor,153,153,1,18.967579000568147
2754,08,motor,153,153,2,7.919396226710608
2755,08,motor,153,153,3,0.21138215304775246
2756,08,motor,153,207,0,217.45425939734287
2757,08,motor,153,207,1,18.64067776555775
2758,08,motor,153,207,2,6.8952081090598485
2759,08,motor,153,207,3,0.6277574849739377
2760,08,motor,153,45,0,210.37725061202917
2761,08,motor,153,45,1,16.926003665984403
2762,08,motor,153,45,2,7.944192442338573
2763,08,motor,153,45,3,2.7595625008903153
2764,08,motor,153,99,0,210.31753299141525
2765,08,motor,153,99,1,16.6615155837454
2766,08,motor,153,99,2,8.06754832273064
2767,08,motor,153,99,3,2.6463421820744744
2768,08,motor,207,153,0,225.649946243772
2769,08,motor,207,153,1,19.596316338686655
2770,08,motor,207,153,2,8.892472193670086
2771,08,motor,207,153,3,4.276453659457502e-05
2772,08,motor,207,207,0,225.0771135381173
2773,08,motor,207,207,1,17.287016686242712
2774,08,motor,207,207,2,6.985523226239579
2775,08,motor,207,207,3,0.020159805535797826
2776,08,motor,207,45,0,215.2378549254461
2777,08,motor,207,45,1,22.139945620833338
2778,08,motor,207,45,2,6.85703323863186
2779,08,motor,207,45,3,0.3182437606623798
2780,08,motor,207,99,0,219.10414052023705
2781,08,motor,207,99,1,16.206970461668526
2782,08,motor,207,99,2,4.017605296754943
2783,08,motor,207,99,3,0.4478981106064879
2784,08,motor,45,153,0,222.70688621367378
2785,08,motor,45,153,1,18.922093692527465
2786,08,motor,45,153,2,7.21256225445749
2787,08,motor,45,153,3,0.17769609856390686
2788,08,motor,45,207,0,213.33606044125455
2789,08,motor,45,207,1,15.71556895099172
2790,08,motor,45,207,2,8.141233166904792
2791,08,motor,45,207,3,0.02532506938584478
2792,08,motor,45,45,0,219.80173088047707
2793,08,motor,45,45,1,19.866946977330247
2794,08,motor,45,45,2,4.626144446161614
2795,08,motor,45,45,3,0.5168154877794755
2796,08,motor,45,99,0,213.11511733159173
2797,08,motor,45,99,1,17.392326667446152
2798,08,motor,45,99,2,4.285484810413537
2799,08,motor,45,99,3,0.288608326639391
2800,08,motor,99,153,0,217.48624523240596
2801,08,motor,99,153,1,16.66421319723472
2802,08,motor,99,153,2,9.026894157178289
2803,08,motor,99,153,3,0.036194883340203265
2804,08,motor,99,207,0,218.15473476142907
2805,08,motor,99,207,1,17.226726305799303
2806,08,motor,99,207,2,8.033174706608715
2807,08,motor,99,207,3,0.09271366573347
2808,08,motor,99,45,0,211.95187877772338
2809,08,motor,99,45,1,18.842603502932228
2810,08,motor,99,45,2,8.191398483971824
2811,08,motor,99,45,3,0.7552519155905681
2812,08,motor,99,99,0,215.9098363882694
2813,08,motor,99,99,1,22.649301060159296
2814,08,motor,99,99,2,7.4749532735175475
2815,08,motor,99,99,3,0.8590326208561931
2816,08,v1,153,153,0,332.4866889839708
2817,08,v1,153,153,1,15.975637687899862
2818,08,v1,153,153,2,5.406807829109699
2819,08,v1,153,153,3,0.009628993703572286
2820,08,v1,153,207,0,319.0295352619034
2821,08,v1,153,207,1,17.534512439457075
2822,08,v1,153,207,2,6.425508312285109
2823,08,v1,153,207,3,
2824,08,v1,153,45,0,328.33273104671895
2825,08,v1,153,45,1,18.678211554989993
2826,08,v1,153,45,2,3.8914173799378027
2827,08,v1,153,45,3,0.04079875391828419
2828,08,v1,153,99,0,321.41769224339856
2829,08,v1,153,99,1,17.53326562586676
2830,08,v1,153,99,2,5.367529935081496
2831,08,v1,153,99,3,0.00011607278429887069
2832,08,v1,207,153,0,335.35240340205826
2833,08,v1,207,153,1,17.360493971822663
2834,08,v1,207,153,2,6.098539402044211
2835,08,v1,207,153,3,0.014301022717598866
2836,08,v1,207,207,0,316.00358887828025
2837,08,v1,207,207,1,13.80189014760116
2838,08,v1,207,207,2,4.594899584640594
2839,08,v1,207,207,3,
2840,08,v1,207,45,0,327.58990283158755
2841,08,v1,207,45,1,12.444111561435346
2842,08,v1,207,45,2,3.174423488919869
2843,08,v1,207,45,3,1.9345812316010993
2844,08,v1,207,99,0,321.92461127673783
2845,08,v1,207,99,1,15.108332074948684
2846,08,v1,207,99,2,3.7525458313595736
2847,08,v1,207,99,3,0.10738487363283195
2848,08,v1,45,153,0,323.98646246881174
2849,08,v1,45,153,1,17.479596467773753
2850,08,v1,45,153,2,8.559243621607898
2851,08,v1,45,153,3,0.005805876389103709
2852,08,v1,45,207,0,321.8775748530505
2853,08,v1,45,207,1,16.91164644358754
2854,08,v1,45,207,2,6.033276226943171
2855,08,v1,45,207,3,0.1808492448748239
2856,08,v1,45,45,0,315.39896571444115
2857,08,v1,45,45,1,18.07876770460215
2858,08,v1,45,45,2,6.021027726278089
2859,08,v1,45,45,3,0.137707426658
2860,08,v1,45,99,0,315.75542923777147
2861,08,v1,45,99,1,20.7000727289464
2862,08,v1,45,99,2,6.82755560695938
2863,08,v1,45,99,3,0.2607766699502674
2864,08,v1,99,153,0,326.4657236278773
2865,08,v1,99,153,1,15.309572052540078
2866,08,v1,99,153,2,6.480703120132132
2867,08,v1,99,153,3,0.04657638265650488
2868,08,v1,99,207,0,314.56271750322577
2869,08,v1,99,207,1,17.612296880463965
2870,08,v1,99,207,2,3.4156854412190376
2871,08,v1,99,207,3,0.24644813699422352
2872,08,v1,99,45,0,322.13059067696526
2873,08,v1,99,45,1,17.461474660263466
2874,08,v1,99,45,2,4.3581716826771935
2875,08,v1,99,45,3,0.13230053436954003
2876,08,v1,99,99,0,322.14195158638415
2877,08,v1,99,99,1,16.172596340994193
2878,08,v1,99,99,2,4.768368380981199
2879,08,v1,99,99,3,0.5340923973892935
2880,08,sup_parietal,153,153,0,181.63548994128686
2881,08,sup_parietal,153,153,1,17.230244595677554
2882,08,sup_parietal,153,153,2,6.070649231412894
2883,08,sup_parietal,153,153,3,0.16849987312260598
2884,08,sup_parietal,153,207,0,177.74988752981096
2885,08,sup_parietal,153,207,1,16.061049432562918
2886,08,sup_parietal,153,207,2,7.255916285285284
2887,08,sup_parietal,153,207,3,1.085891496125368
2888,08,sup_parietal,153,45,0,183.82331616205937
2889,08,sup_parietal,153,45,1,18.475552155489662
2890,08,sup_parietal,153,45,2,7.506424639521353
2891,08,sup_parietal,153,45,3,0.3620824513935291
2892,08,sup_parietal,153,99,0,180.2714296736166
2893,08,sup_parietal,153,99,1,19.774117535209598
2894,08,sup_parietal,153,99,2,10.045031303697
2895,08,sup_parietal,153,99,3,1.0274847562048528
2896,08,sup_parietal,207,153,0,177.97191072860565
2897,08,sup_parietal,207,153,1,18.451406750085784
2898,08,sup_parietal,207,153,2,5.646288105131957
2899,08,sup_parietal,207,153,3,
2900,08,sup_parietal,207,207,0,179.99083717635898
2901,08,sup_parietal,207,207,1,13.885595728119785
2902,08,sup_parietal,207,207,2,5.0160671136337935
2903,08,sup_parietal,207,207,3,0.04799067593561135
2904,08,sup_parietal,207,45,0,177.07537413430242
2905,08,sup_parietal,207,45,1,17.17430178008002
2906,08,sup_parietal,207,45,2,5.1170842477423255
